frame,speed,date,time,marker,Interpolated Time
963,247,18/10/2023,16:01:12,023+666,16:01:12.652
964,247,18/10/2023,16:01:12,023+671,16:01:12.713
965,247,18/10/2023,16:01:12,023+676,16:01:12.773
966,248,18/10/2023,16:01:12,023+681,16:01:12.833
967,248,18/10/2023,16:01:12,023+681,16:01:12.894
968,248,18/10/2023,16:01:12,023+686,16:01:12.954
969,248,18/10/2023,16:01:12,023+691,16:01:13.014
970,248,18/10/2023,16:01:12,023+696,16:01:13.075
971,248,18/10/2023,16:01:12,023+701,16:01:13.135
972,248,18/10/2023,16:01:12,023+701,16:01:13.196
973,248,18/10/2023,16:01:12,023+706,16:01:13.256
974,248,18/10/2023,16:01:12,023+711,16:01:13.316
975,248,18/10/2023,16:01:12,023+716,16:01:13.377
976,248,18/10/2023,16:01:12,023+721,16:01:13.437
977,248,18/10/2023,16:01:12,023+721,16:01:13.497
978,248,18/10/2023,16:01:13,023+726,16:01:13.558
979,248,18/10/2023,16:01:13,023+731,16:01:13.618
980,248,18/10/2023,16:01:13,023+736,16:01:13.679
981,248,18/10/2023,16:01:13,023+741,16:01:13.739
982,248,18/10/2023,16:01:13,023+741,16:01:13.799
983,248,18/10/2023,16:01:13,023+746,16:01:13.860
984,248,18/10/2023,16:01:13,023+751,16:01:13.920
985,248,18/10/2023,16:01:13,023+751,16:01:13.980
986,249,18/10/2023,16:01:13,023+766,16:01:14.041
987,249,18/10/2023,16:01:13,023+766,16:01:14.101
988,249,18/10/2023,16:01:13,023+771,16:01:14.162
989,249,18/10/2023,16:01:13,023+776,16:01:14.222
990,249,18/10/2023,16:01:13,023+781,16:01:14.282
991,249,18/10/2023,16:01:13,023+781,16:01:14.343
992,249,18/10/2023,16:01:13,023+786,16:01:14.403
993,249,18/10/2023,16:01:13,023+791,16:01:14.463
994,249,18/10/2023,16:01:14,023+796,16:01:14.524
995,249,18/10/2023,16:01:14,023+801,16:01:14.584
996,249,18/10/2023,16:01:14,023+801,16:01:14.645
997,249,18/10/2023,16:01:14,023+811,16:01:14.705
998,249,18/10/2023,16:01:14,023+816,16:01:14.765
999,249,18/10/2023,16:01:14,023+821,16:01:14.826
1000,249,18/10/2023,16:01:14,023+826,16:01:14.886
1001,249,18/10/2023,16:01:14,023+826,16:01:14.946
1002,250,18/10/2023,16:01:14,023+831,16:01:15.007
1003,250,18/10/2023,16:01:14,023+836,16:01:15.067
1004,250,18/10/2023,16:01:14,023+841,16:01:15.128
1005,250,18/10/2023,16:01:14,023+841,16:01:15.188
1006,250,18/10/2023,16:01:14,023+846,16:01:15.248
1007,250,18/10/2023,16:01:14,023+851,16:01:15.309
1008,250,18/10/2023,16:01:14,023+856,16:01:15.369
1009,250,18/10/2023,16:01:14,023+861,16:01:15.429
1010,250,18/10/2023,16:01:14,023+861,16:01:15.490
1011,250,18/10/2023,16:01:15,023+866,16:01:15.550
1012,250,18/10/2023,16:01:15,023+871,16:01:15.611
1013,250,18/10/2023,16:01:15,023+876,16:01:15.671
1014,250,18/10/2023,16:01:15,023+881,16:01:15.731
1015,250,18/10/2023,16:01:15,023+886,16:01:15.792
1016,250,18/10/2023,16:01:15,023+886,16:01:15.852
1017,250,18/10/2023,16:01:15,023+891,16:01:15.912
1018,250,18/10/2023,16:01:15,023+896,16:01:15.973
1019,250,18/10/2023,16:01:15,023+901,16:01:16.033
1020,250,18/10/2023,16:01:15,023+901,16:01:16.094
1021,251,18/10/2023,16:01:15,023+911,16:01:16.154
1022,251,18/10/2023,16:01:15,023+916,16:01:16.214
1023,251,18/10/2023,16:01:15,023+921,16:01:16.275
1024,251,18/10/2023,16:01:15,023+926,16:01:16.335
1025,251,18/10/2023,16:01:15,023+926,16:01:16.395
1026,251,18/10/2023,16:01:15,023+931,16:01:16.456
1027,251,18/10/2023,16:01:16,023+936,16:01:16.516
1028,251,18/10/2023,16:01:16,023+941,16:01:16.577
1029,251,18/10/2023,16:01:16,023+946,16:01:16.637
1030,251,18/10/2023,16:01:16,023+946,16:01:16.697
1031,251,18/10/2023,16:01:16,023+951,16:01:16.758
1032,251,18/10/2023,16:01:16,023+956,16:01:16.818
1033,251,18/10/2023,16:01:16,023+961,16:01:16.878
1034,251,18/10/2023,16:01:16,023+966,16:01:16.939
1035,251,18/10/2023,16:01:16,023+966,16:01:16.999
1036,251,18/10/2023,16:01:16,023+971,16:01:17.060
1037,251,18/10/2023,16:01:16,023+976,16:01:17.120
1038,252,18/10/2023,16:01:16,023+981,16:01:17.180
1039,252,18/10/2023,16:01:16,023+986,16:01:17.241
1040,252,18/10/2023,16:01:16,023+991,16:01:17.301
1041,252,18/10/2023,16:01:16,023+991,16:01:17.361
1042,252,18/10/2023,16:01:16,023+996,16:01:17.422
1043,252,18/10/2023,16:01:16,024+001,16:01:17.482
1044,252,18/10/2023,16:01:17,024+006,16:01:17.543
1045,252,18/10/2023,16:01:17,024+011,16:01:17.603
1046,252,18/10/2023,16:01:17,024+016,16:01:17.663
1047,252,18/10/2023,16:01:17,024+021,16:01:17.724
1048,252,18/10/2023,16:01:17,024+026,16:01:17.784
1049,252,18/10/2023,16:01:17,024+026,16:01:17.844
1050,252,18/10/2023,16:01:17,024+041,16:01:17.905
1051,252,18/10/2023,16:01:17,024+046,16:01:17.965
1052,252,18/10/2023,16:01:17,024+051,16:01:18.026
1053,253,18/10/2023,16:01:17,024+056,16:01:18.086
1054,253,18/10/2023,16:01:17,024+056,16:01:18.146
1055,253,18/10/2023,16:01:17,024+061,16:01:18.207
1056,253,18/10/2023,16:01:17,024+066,16:01:18.267
1057,253,18/10/2023,16:01:17,024+071,16:01:18.328
1058,253,18/10/2023,16:01:18,024+076,16:01:18.388
1059,253,18/10/2023,16:01:18,024+081,16:01:18.448
1060,253,18/10/2023,16:01:18,024+086,16:01:18.509
1061,253,18/10/2023,16:01:18,024+086,16:01:18.569
1062,253,18/10/2023,16:01:18,024+091,16:01:18.629
1063,253,18/10/2023,16:01:18,024+096,16:01:18.690
1064,253,18/10/2023,16:01:18,024+101,16:01:18.750
1065,253,18/10/2023,16:01:18,024+101,16:01:18.811
1066,253,18/10/2023,16:01:18,024+101,16:01:18.871
1067,253,18/10/2023,16:01:18,024+111,16:01:18.931
1068,253,18/10/2023,16:01:18,024+116,16:01:18.992
1069,253,18/10/2023,16:01:18,024+121,16:01:19.052
1070,253,18/10/2023,16:01:18,024+126,16:01:19.112
1071,253,18/10/2023,16:01:18,024+131,16:01:19.173
1072,253,18/10/2023,16:01:18,024+136,16:01:19.233
1073,254,18/10/2023,16:01:18,024+141,16:01:19.294
1074,254,18/10/2023,16:01:18,024+141,16:01:19.354
1075,254,18/10/2023,16:01:19,024+146,16:01:19.414
1076,254,18/10/2023,16:01:19,024+151,16:01:19.475
1077,254,18/10/2023,16:01:19,024+156,16:01:19.535
1078,254,18/10/2023,16:01:19,024+161,16:01:19.595
1079,254,18/10/2023,16:01:19,024+161,16:01:19.656
1080,254,18/10/2023,16:01:19,024+166,16:01:19.716
1081,254,18/10/2023,16:01:19,024+171,16:01:19.777
1082,254,18/10/2023,16:01:19,024+176,16:01:19.837
1083,254,18/10/2023,16:01:19,024+176,16:01:19.897
1084,254,18/10/2023,16:01:19,024+186,16:01:19.958
1085,254,18/10/2023,16:01:19,024+186,16:01:20.018
1086,254,18/10/2023,16:01:19,024+191,16:01:20.078
1087,254,18/10/2023,16:01:19,024+196,16:01:20.139
1088,254,18/10/2023,16:01:19,024+201,16:01:20.199
1089,254,18/10/2023,16:01:19,024+206,16:01:20.260
1090,254,18/10/2023,16:01:19,024+211,16:01:20.320
1091,254,18/10/2023,16:01:19,024+211,16:01:20.380
1092,254,18/10/2023,16:01:20,024+216,16:01:20.441
1093,254,18/10/2023,16:01:20,024+221,16:01:20.501
1094,254,18/10/2023,16:01:20,024+226,16:01:20.561
1095,254,18/10/2023,16:01:20,024+231,16:01:20.622
1096,254,18/10/2023,16:01:20,024+236,16:01:20.682
1097,254,18/10/2023,16:01:20,024+236,16:01:20.743
1098,255,18/10/2023,16:01:20,024+241,16:01:20.803
1099,255,18/10/2023,16:01:20,024+246,16:01:20.863
1100,255,18/10/2023,16:01:20,024+251,16:01:20.924
1101,255,18/10/2023,16:01:20,024+256,16:01:20.984
1102,255,18/10/2023,16:01:20,024+256,16:01:21.044
1103,255,18/10/2023,16:01:20,024+256,16:01:21.105
1104,255,18/10/2023,16:01:20,024+256,16:01:21.165
1105,255,18/10/2023,16:01:20,024+271,16:01:21.226
1106,255,18/10/2023,16:01:20,024+276,16:01:21.286
1107,255,18/10/2023,16:01:20,024+276,16:01:21.346
1108,255,18/10/2023,16:01:20,024+276,16:01:21.407
1109,255,18/10/2023,16:01:20,024+286,16:01:21.467
1110,255,18/10/2023,16:01:21,024+291,16:01:21.527
1111,255,18/10/2023,16:01:21,024+296,16:01:21.588
1112,255,18/10/2023,16:01:21,024+301,16:01:21.648
1113,255,18/10/2023,16:01:21,024+306,16:01:21.709
1114,255,18/10/2023,16:01:21,024+306,16:01:21.769
1115,255,18/10/2023,16:01:21,024+311,16:01:21.829
1116,255,18/10/2023,16:01:21,024+316,16:01:21.890
1117,255,18/10/2023,16:01:21,024+321,16:01:21.950
1118,255,18/10/2023,16:01:21,024+321,16:01:22.010
1119,255,18/10/2023,16:01:21,024+326,16:01:22.071
1120,255,18/10/2023,16:01:21,024+331,16:01:22.131
1121,255,18/10/2023,16:01:21,024+336,16:01:22.192
1122,255,18/10/2023,16:01:21,024+341,16:01:22.252
1123,255,18/10/2023,16:01:21,024+346,16:01:22.312
1124,255,18/10/2023,16:01:21,024+346,16:01:22.373
1125,255,18/10/2023,16:01:21,024+351,16:01:22.433
1126,255,18/10/2023,16:01:21,024+356,16:01:22.493
1127,255,18/10/2023,16:01:22,024+361,16:01:22.554
1128,255,18/10/2023,16:01:22,024+366,16:01:22.614
1129,255,18/10/2023,16:01:22,024+366,16:01:22.675
1130,255,18/10/2023,16:01:22,024+371,16:01:22.735
1131,255,18/10/2023,16:01:22,024+376,16:01:22.795
1132,255,18/10/2023,16:01:22,024+381,16:01:22.856
1133,255,18/10/2023,16:01:22,024+381,16:01:22.916
1134,255,18/10/2023,16:01:22,024+381,16:01:22.976
1135,255,18/10/2023,16:01:22,024+381,16:01:23.037
1136,255,18/10/2023,16:01:22,024+401,16:01:23.097
1137,255,18/10/2023,16:01:22,024+401,16:01:23.158
1138,255,18/10/2023,16:01:22,024+406,16:01:23.218
1139,255,18/10/2023,16:01:22,024+416,16:01:23.278
1140,255,18/10/2023,16:01:22,024+416,16:01:23.339
1141,255,18/10/2023,16:01:22,024+421,16:01:23.399
1142,255,18/10/2023,16:01:22,024+426,16:01:23.460
1143,255,18/10/2023,16:01:23,024+426,16:01:23.520
1144,255,18/10/2023,16:01:23,024+426,16:01:23.580
1145,255,18/10/2023,16:01:23,024+441,16:01:23.641
1146,255,18/10/2023,16:01:23,024+446,16:01:23.701
1147,255,18/10/2023,16:01:23,024+451,16:01:23.761
1148,255,18/10/2023,16:01:23,024+456,16:01:23.822
1149,255,18/10/2023,16:01:23,024+461,16:01:23.882
1150,255,18/10/2023,16:01:23,024+461,16:01:23.943
1151,255,18/10/2023,16:01:23,024+466,16:01:24.003
1152,255,18/10/2023,16:01:23,024+471,16:01:24.063
1153,255,18/10/2023,16:01:23,024+476,16:01:24.124
1154,255,18/10/2023,16:01:23,024+481,16:01:24.184
1155,255,18/10/2023,16:01:23,024+486,16:01:24.244
1156,255,18/10/2023,16:01:23,024+486,16:01:24.305
1157,255,18/10/2023,16:01:23,024+491,16:01:24.365
1158,255,18/10/2023,16:01:23,024+496,16:01:24.426
1159,255,18/10/2023,16:01:24,024+501,16:01:24.486
1160,255,18/10/2023,16:01:24,024+506,16:01:24.546
1161,255,18/10/2023,16:01:24,024+506,16:01:24.607
1162,255,18/10/2023,16:01:24,024+511,16:01:24.667
1163,255,18/10/2023,16:01:24,024+516,16:01:24.727
1164,255,18/10/2023,16:01:24,024+521,16:01:24.788
1165,255,18/10/2023,16:01:24,024+526,16:01:24.848
1166,255,18/10/2023,16:01:24,024+526,16:01:24.909
1167,255,18/10/2023,16:01:24,024+531,16:01:24.969
1168,255,18/10/2023,16:01:24,024+536,16:01:25.029
1169,255,18/10/2023,16:01:24,024+541,16:01:25.090
1170,255,18/10/2023,16:01:24,024+546,16:01:25.150
1171,255,18/10/2023,16:01:24,024+546,16:01:25.210
1172,255,18/10/2023,16:01:24,024+551,16:01:25.271
1173,255,18/10/2023,16:01:24,024+556,16:01:25.331
1174,255,18/10/2023,16:01:24,024+556,16:01:25.392
1175,255,18/10/2023,16:01:24,024+556,16:01:25.452
1176,255,18/10/2023,16:01:25,024+571,16:01:25.512
1177,255,18/10/2023,16:01:25,024+571,16:01:25.573
1178,255,18/10/2023,16:01:25,024+576,16:01:25.633
1179,255,18/10/2023,16:01:25,024+581,16:01:25.693
1180,255,18/10/2023,16:01:25,024+586,16:01:25.754
1181,255,18/10/2023,16:01:25,024+591,16:01:25.814
1182,255,18/10/2023,16:01:25,024+591,16:01:25.875
1183,255,18/10/2023,16:01:25,024+596,16:01:25.935
1184,255,18/10/2023,16:01:25,024+601,16:01:25.995
1185,255,18/10/2023,16:01:25,024+606,16:01:26.056
1186,255,18/10/2023,16:01:25,024+611,16:01:26.116
1187,254,18/10/2023,16:01:25,024+616,16:01:26.176
1188,254,18/10/2023,16:01:25,024+621,16:01:26.237
1189,254,18/10/2023,16:01:25,024+621,16:01:26.297
1190,254,18/10/2023,16:01:25,024+626,16:01:26.358
1191,254,18/10/2023,16:01:25,024+631,16:01:26.418
1192,254,18/10/2023,16:01:25,024+636,16:01:26.478
1193,254,18/10/2023,16:01:26,024+641,16:01:26.539
1194,254,18/10/2023,16:01:26,024+641,16:01:26.599
1195,254,18/10/2023,16:01:26,024+646,16:01:26.659
1196,254,18/10/2023,16:01:26,024+651,16:01:26.720
1197,254,18/10/2023,16:01:26,024+656,16:01:26.780
1198,254,18/10/2023,16:01:26,024+661,16:01:26.841
1199,254,18/10/2023,16:01:26,024+666,16:01:26.901
1200,254,18/10/2023,16:01:26,024+671,16:01:26.961
1201,254,18/10/2023,16:01:26,024+676,16:01:27.022
1202,254,18/10/2023,16:01:26,024+681,16:01:27.082
1203,254,18/10/2023,16:01:26,024+681,16:01:27.142
1204,254,18/10/2023,16:01:26,024+686,16:01:27.203
1205,254,18/10/2023,16:01:26,024+706,16:01:27.263
1206,254,18/10/2023,16:01:27,024+711,16:01:27.324
1207,254,18/10/2023,16:01:27,024+716,16:01:27.384
1208,254,18/10/2023,16:01:27,024+721,16:01:27.444
1209,254,18/10/2023,16:01:27,024+726,16:01:27.505
1210,254,18/10/2023,16:01:27,024+731,16:01:27.565
1211,254,18/10/2023,16:01:27,024+731,16:01:27.625
1212,254,18/10/2023,16:01:27,024+736,16:01:27.686
1213,254,18/10/2023,16:01:27,024+741,16:01:27.746
1214,254,18/10/2023,16:01:27,024+746,16:01:27.807
1215,254,18/10/2023,16:01:27,024+746,16:01:27.867
1216,254,18/10/2023,16:01:27,024+751,16:01:27.927
1217,254,18/10/2023,16:01:27,024+756,16:01:27.988
1218,254,18/10/2023,16:01:27,024+761,16:01:28.048
1219,254,18/10/2023,16:01:27,024+766,16:01:28.108
1220,254,18/10/2023,16:01:27,024+771,16:01:28.169
1221,254,18/10/2023,16:01:27,024+771,16:01:28.229
1222,254,18/10/2023,16:01:27,024+776,16:01:28.290
1223,254,18/10/2023,16:01:28,024+781,16:01:28.350
1224,254,18/10/2023,16:01:28,024+786,16:01:28.410
1225,254,18/10/2023,16:01:28,024+791,16:01:28.471
1226,254,18/10/2023,16:01:28,024+791,16:01:28.531
1227,254,18/10/2023,16:01:28,024+796,16:01:28.591
1228,254,18/10/2023,16:01:28,024+801,16:01:28.652
1229,254,18/10/2023,16:01:28,024+806,16:01:28.712
1230,254,18/10/2023,16:01:28,024+811,16:01:28.773
1231,254,18/10/2023,16:01:28,024+811,16:01:28.833
1232,254,18/10/2023,16:01:28,024+816,16:01:28.893
1233,254,18/10/2023,16:01:28,024+821,16:01:28.954
1234,254,18/10/2023,16:01:28,024+826,16:01:29.014
1235,254,18/10/2023,16:01:28,024+831,16:01:29.075
1236,254,18/10/2023,16:01:28,024+836,16:01:29.135
1237,254,18/10/2023,16:01:28,024+836,16:01:29.195
1238,253,18/10/2023,16:01:28,024+841,16:01:29.256
1239,253,18/10/2023,16:01:28,024+846,16:01:29.316
1240,253,18/10/2023,16:01:29,024+851,16:01:29.376
1241,253,18/10/2023,16:01:29,024+856,16:01:29.437
1242,253,18/10/2023,16:01:29,024+856,16:01:29.497
1243,253,18/10/2023,16:01:29,024+856,16:01:29.558
1244,253,18/10/2023,16:01:29,024+856,16:01:29.618
1245,253,18/10/2023,16:01:29,024+871,16:01:29.678
1246,253,18/10/2023,16:01:29,024+876,16:01:29.739
1247,253,18/10/2023,16:01:29,024+876,16:01:29.799
1248,253,18/10/2023,16:01:29,024+881,16:01:29.859
1249,253,18/10/2023,16:01:29,024+881,16:01:29.920
1250,253,18/10/2023,16:01:29,024+881,16:01:29.980
1251,253,18/10/2023,16:01:29,024+896,16:01:30.041
1252,253,18/10/2023,16:01:29,024+901,16:01:30.101
1253,253,18/10/2023,16:01:29,024+901,16:01:30.161
1254,253,18/10/2023,16:01:29,024+906,16:01:30.222
1255,253,18/10/2023,16:01:29,024+911,16:01:30.282
1256,253,18/10/2023,16:01:29,024+916,16:01:30.342
1257,253,18/10/2023,16:01:29,024+921,16:01:30.403
1258,253,18/10/2023,16:01:29,024+921,16:01:30.463
1259,253,18/10/2023,16:01:30,024+926,16:01:30.524
1260,253,18/10/2023,16:01:30,024+931,16:01:30.584
1261,253,18/10/2023,16:01:30,024+936,16:01:30.644
1262,253,18/10/2023,16:01:30,024+941,16:01:30.705
1263,253,18/10/2023,16:01:30,024+941,16:01:30.765
1264,253,18/10/2023,16:01:30,024+946,16:01:30.825
1265,253,18/10/2023,16:01:30,024+951,16:01:30.886
1266,253,18/10/2023,16:01:30,024+956,16:01:30.946
1267,253,18/10/2023,16:01:30,024+961,16:01:31.007
1268,253,18/10/2023,16:01:30,024+966,16:01:31.067
1269,253,18/10/2023,16:01:30,024+971,16:01:31.127
1270,253,18/10/2023,16:01:30,024+971,16:01:31.188
1271,253,18/10/2023,16:01:30,024+976,16:01:31.248
1272,253,18/10/2023,16:01:30,024+981,16:01:31.308
1273,253,18/10/2023,16:01:30,024+986,16:01:31.369
1274,253,18/10/2023,16:01:30,024+991,16:01:31.429
1275,253,18/10/2023,16:01:31,024+996,16:01:31.490
1276,253,18/10/2023,16:01:31,024+996,16:01:31.550
1277,253,18/10/2023,16:01:31,025+001,16:01:31.610
1278,253,18/10/2023,16:01:31,025+006,16:01:31.671
1279,253,18/10/2023,16:01:31,025+011,16:01:31.731
1280,253,18/10/2023,16:01:31,025+016,16:01:31.791
1281,253,18/10/2023,16:01:31,025+016,16:01:31.852
1282,253,18/10/2023,16:01:31,025+021,16:01:31.912
1283,253,18/10/2023,16:01:31,025+026,16:01:31.973
1284,253,18/10/2023,16:01:31,025+031,16:01:32.033
1285,253,18/10/2023,16:01:31,025+031,16:01:32.093
1286,253,18/10/2023,16:01:31,025+036,16:01:32.154
1287,253,18/10/2023,16:01:31,025+041,16:01:32.214
1288,253,18/10/2023,16:01:31,025+046,16:01:32.274
1289,253,18/10/2023,16:01:31,025+051,16:01:32.335
1290,253,18/10/2023,16:01:31,025+051,16:01:32.395
1291,253,18/10/2023,16:01:31,025+056,16:01:32.456
1292,253,18/10/2023,16:01:31,025+061,16:01:32.516
1293,253,18/10/2023,16:01:32,025+066,16:01:32.576
1294,253,18/10/2023,16:01:32,025+071,16:01:32.637
1295,253,18/10/2023,16:01:32,025+076,16:01:32.697
1296,253,18/10/2023,16:01:32,025+076,16:01:32.757
1297,253,18/10/2023,16:01:32,025+081,16:01:32.818
1298,253,18/10/2023,16:01:32,025+086,16:01:32.878
1299,253,18/10/2023,16:01:32,025+091,16:01:32.939
1300,253,18/10/2023,16:01:32,025+096,16:01:32.999
1301,253,18/10/2023,16:01:32,025+096,16:01:33.059
1302,253,18/10/2023,16:01:32,025+101,16:01:33.120
1303,253,18/10/2023,16:01:32,025+106,16:01:33.180
1304,253,18/10/2023,16:01:32,025+111,16:01:33.240
1305,253,18/10/2023,16:01:32,025+116,16:01:33.301
1306,253,18/10/2023,16:01:32,025+116,16:01:33.361
1307,253,18/10/2023,16:01:32,025+121,16:01:33.422
1308,252,18/10/2023,16:01:32,025+126,16:01:33.482
1309,252,18/10/2023,16:01:32,025+131,16:01:33.542
1310,252,18/10/2023,16:01:33,025+136,16:01:33.603
1311,252,18/10/2023,16:01:33,025+141,16:01:33.663
1312,252,18/10/2023,16:01:33,025+141,16:01:33.723
1313,252,18/10/2023,16:01:33,025+146,16:01:33.784
1314,252,18/10/2023,16:01:33,025+151,16:01:33.844
1315,252,18/10/2023,16:01:33,025+156,16:01:33.905
1316,252,18/10/2023,16:01:33,025+156,16:01:33.965
1317,252,18/10/2023,16:01:33,025+156,16:01:34.025
1318,252,18/10/2023,16:01:33,025+171,16:01:34.086
1319,252,18/10/2023,16:01:33,025+176,16:01:34.146
1320,252,18/10/2023,16:01:33,025+181,16:01:34.207
1321,252,18/10/2023,16:01:33,025+186,16:01:34.267
1322,252,18/10/2023,16:01:33,025+191,16:01:34.327
1323,252,18/10/2023,16:01:33,025+196,16:01:34.388
1324,252,18/10/2023,16:01:33,025+201,16:01:34.448
1325,252,18/10/2023,16:01:33,025+201,16:01:34.508
1326,252,18/10/2023,16:01:34,025+206,16:01:34.569
1327,252,18/10/2023,16:01:34,025+211,16:01:34.629
1328,252,18/10/2023,16:01:34,025+216,16:01:34.690
1329,252,18/10/2023,16:01:34,025+221,16:01:34.750
1330,252,18/10/2023,16:01:34,025+221,16:01:34.810
1331,252,18/10/2023,16:01:34,025+221,16:01:34.871
1332,252,18/10/2023,16:01:34,025+221,16:01:34.931
1333,252,18/10/2023,16:01:34,025+236,16:01:34.991
1334,252,18/10/2023,16:01:34,025+241,16:01:35.052
1335,252,18/10/2023,16:01:34,025+241,16:01:35.112
1336,252,18/10/2023,16:01:34,025+246,16:01:35.173
1337,252,18/10/2023,16:01:34,025+251,16:01:35.233
1338,252,18/10/2023,16:01:34,025+256,16:01:35.293
1339,252,18/10/2023,16:01:34,025+261,16:01:35.354
1340,252,18/10/2023,16:01:34,025+266,16:01:35.414
1341,252,18/10/2023,16:01:34,025+266,16:01:35.474
1342,252,18/10/2023,16:01:34,025+271,16:01:35.535
1343,252,18/10/2023,16:01:35,025+276,16:01:35.595
1344,252,18/10/2023,16:01:35,025+281,16:01:35.656
1345,252,18/10/2023,16:01:35,025+286,16:01:35.716
1346,252,18/10/2023,16:01:35,025+291,16:01:35.776
1347,252,18/10/2023,16:01:35,025+296,16:01:35.837
1348,252,18/10/2023,16:01:35,025+296,16:01:35.897
1349,252,18/10/2023,16:01:35,025+301,16:01:35.957
1350,252,18/10/2023,16:01:35,025+306,16:01:36.018
1351,252,18/10/2023,16:01:35,025+306,16:01:36.078
1352,252,18/10/2023,16:01:35,025+316,16:01:36.139
1353,252,18/10/2023,16:01:35,025+316,16:01:36.199
1354,252,18/10/2023,16:01:35,025+321,16:01:36.259
1355,252,18/10/2023,16:01:35,025+326,16:01:36.320
1356,252,18/10/2023,16:01:35,025+331,16:01:36.380
1357,251,18/10/2023,16:01:35,025+336,16:01:36.440
1358,251,18/10/2023,16:01:36,025+341,16:01:36.501
1359,251,18/10/2023,16:01:36,025+346,16:01:36.561
1360,251,18/10/2023,16:01:36,025+351,16:01:36.622
1361,251,18/10/2023,16:01:36,025+351,16:01:36.682
1362,251,18/10/2023,16:01:36,025+351,16:01:36.742
1363,251,18/10/2023,16:01:36,025+351,16:01:36.803
1364,251,18/10/2023,16:01:36,025+371,16:01:36.863
1365,251,18/10/2023,16:01:36,025+371,16:01:36.923
1366,251,18/10/2023,16:01:36,025+376,16:01:36.984
1367,251,18/10/2023,16:01:36,025+381,16:01:37.044
1368,251,18/10/2023,16:01:36,025+386,16:01:37.105
1369,251,18/10/2023,16:01:36,025+391,16:01:37.165
1370,251,18/10/2023,16:01:36,025+396,16:01:37.225
1371,251,18/10/2023,16:01:36,025+396,16:01:37.286
1372,251,18/10/2023,16:01:36,025+401,16:01:37.346
1373,251,18/10/2023,16:01:36,025+406,16:01:37.406
1374,251,18/10/2023,16:01:37,025+416,16:01:37.467
1375,251,18/10/2023,16:01:37,025+416,16:01:37.527
1376,251,18/10/2023,16:01:37,025+421,16:01:37.588
1377,251,18/10/2023,16:01:37,025+426,16:01:37.648
1378,251,18/10/2023,16:01:37,025+426,16:01:37.708
1379,251,18/10/2023,16:01:37,025+426,16:01:37.769
1380,251,18/10/2023,16:01:37,025+426,16:01:37.829
1381,251,18/10/2023,16:01:37,025+441,16:01:37.889
1382,251,18/10/2023,16:01:37,025+446,16:01:37.950
1383,251,18/10/2023,16:01:37,025+451,16:01:38.010
1384,251,18/10/2023,16:01:37,025+451,16:01:38.071
1385,251,18/10/2023,16:01:37,025+451,16:01:38.131
1386,251,18/10/2023,16:01:37,025+451,16:01:38.191
1387,251,18/10/2023,16:01:37,025+466,16:01:38.252
1388,251,18/10/2023,16:01:37,025+471,16:01:38.312
1389,251,18/10/2023,16:01:37,025+471,16:01:38.372
1390,251,18/10/2023,16:01:37,025+476,16:01:38.433
1391,251,18/10/2023,16:01:38,025+481,16:01:38.493
1392,251,18/10/2023,16:01:38,025+486,16:01:38.554
1393,251,18/10/2023,16:01:38,025+486,16:01:38.614
1394,251,18/10/2023,16:01:38,025+486,16:01:38.674
1395,251,18/10/2023,16:01:38,025+486,16:01:38.735
1396,251,18/10/2023,16:01:38,025+501,16:01:38.795
1397,251,18/10/2023,16:01:38,025+501,16:01:38.855
1398,251,18/10/2023,16:01:38,025+516,16:01:38.916
1399,251,18/10/2023,16:01:38,025+516,16:01:38.976
1400,251,18/10/2023,16:01:38,025+521,16:01:39.037
1401,251,18/10/2023,16:01:38,025+526,16:01:39.097
1402,250,18/10/2023,16:01:38,025+531,16:01:39.157
1403,250,18/10/2023,16:01:38,025+536,16:01:39.218
1404,250,18/10/2023,16:01:38,025+541,16:01:39.278
1405,250,18/10/2023,16:01:38,025+541,16:01:39.338
1406,250,18/10/2023,16:01:38,025+546,16:01:39.399
1407,250,18/10/2023,16:01:39,025+551,16:01:39.459
1408,250,18/10/2023,16:01:39,025+556,16:01:39.520
1409,250,18/10/2023,16:01:39,025+561,16:01:39.580
1410,250,18/10/2023,16:01:39,025+561,16:01:39.640
1411,250,18/10/2023,16:01:39,025+566,16:01:39.701
1412,250,18/10/2023,16:01:39,025+571,16:01:39.761
1413,250,18/10/2023,16:01:39,025+576,16:01:39.822
1414,250,18/10/2023,16:01:39,025+576,16:01:39.882
1415,250,18/10/2023,16:01:39,025+576,16:01:39.942
1416,250,18/10/2023,16:01:39,025+591,16:01:40.003
1417,250,18/10/2023,16:01:39,025+596,16:01:40.063
1418,250,18/10/2023,16:01:39,025+596,16:01:40.123
1419,250,18/10/2023,16:01:39,025+601,16:01:40.184
1420,250,18/10/2023,16:01:39,025+611,16:01:40.244
1421,250,18/10/2023,16:01:39,025+611,16:01:40.305
1422,250,18/10/2023,16:01:40,025+611,16:01:40.365
1423,250,18/10/2023,16:01:40,025+611,16:01:40.425
1424,250,18/10/2023,16:01:40,025+626,16:01:40.486
1425,250,18/10/2023,16:01:40,025+631,16:01:40.546
1426,250,18/10/2023,16:01:40,025+636,16:01:40.606
1427,250,18/10/2023,16:01:40,025+641,16:01:40.667
1428,250,18/10/2023,16:01:40,025+641,16:01:40.727
1429,250,18/10/2023,16:01:40,025+646,16:01:40.788
