frame,speed,date,time,marker
1314,253,18/10/2023,16:01:31,024+841
1315,253,18/10/2023,16:01:31,024+846
1316,253,18/10/2023,16:01:31,024+851
1317,253,18/10/2023,16:01:31,024+856
1318,253,18/10/2023,16:01:31,024+856
1319,253,18/10/2023,16:01:31,024+861
1320,253,18/10/2023,16:01:32,024+866
1321,253,18/10/2023,16:01:32,024+871
1322,253,18/10/2023,16:01:32,024+876
1323,253,18/10/2023,16:01:32,024+881
1324,253,18/10/2023,16:01:32,024+881
1325,253,18/10/2023,16:01:32,024+886
1326,253,18/10/2023,16:01:32,024+891
1327,253,18/10/2023,16:01:32,024+896
1328,253,18/10/2023,16:01:32,024+901
1329,253,18/10/2023,16:01:32,024+901
1330,253,18/10/2023,16:01:32,024+906
1331,253,18/10/2023,16:01:32,024+911
1332,253,18/10/2023,16:01:32,024+916
1333,253,18/10/2023,16:01:32,024+921
1334,253,18/10/2023,16:01:32,024+921
1335,252,18/10/2023,16:01:32,024+926
1336,252,18/10/2023,16:01:32,024+931
1337,252,18/10/2023,16:01:33,024+936
1338,252,18/10/2023,16:01:33,024+941
1339,252,18/10/2023,16:01:33,024+941
1340,252,18/10/2023,16:01:33,024+946
1341,252,18/10/2023,16:01:33,024+951
1342,252,18/10/2023,16:01:33,024+956
1343,252,18/10/2023,16:01:33,024+961
1344,252,18/10/2023,16:01:33,024+966
1345,252,18/10/2023,16:01:33,024+966
1346,252,18/10/2023,16:01:33,024+971
1347,252,18/10/2023,16:01:33,024+976
1348,252,18/10/2023,16:01:33,024+981
1349,252,18/10/2023,16:01:33,024+986
1350,252,18/10/2023,16:01:33,024+986
1351,252,18/10/2023,16:01:33,024+991
1352,252,18/10/2023,16:01:33,024+996
1353,252,18/10/2023,16:01:33,025+001
1354,252,18/10/2023,16:01:34,025+006
1355,252,18/10/2023,16:01:34,025+006
1356,252,18/10/2023,16:01:34,025+011
1357,252,18/10/2023,16:01:34,025+016
1358,252,18/10/2023,16:01:34,025+021
1359,252,18/10/2023,16:01:34,025+026
1360,252,18/10/2023,16:01:34,025+031
1361,252,18/10/2023,16:01:34,025+031
1362,252,18/10/2023,16:01:34,025+036
1363,252,18/10/2023,16:01:34,025+041
1364,252,18/10/2023,16:01:34,025+046
1365,252,18/10/2023,16:01:34,025+051
1366,252,18/10/2023,16:01:34,025+051
1367,252,18/10/2023,16:01:34,025+056
1368,252,18/10/2023,16:01:34,025+061
1369,252,18/10/2023,16:01:34,025+066
1370,252,18/10/2023,16:01:34,025+071
1371,252,18/10/2023,16:01:34,025+071
1372,252,18/10/2023,16:01:35,025+076
1373,252,18/10/2023,16:01:35,025+081
1374,252,18/10/2023,16:01:35,025+086
1375,252,18/10/2023,16:01:35,025+091
1376,252,18/10/2023,16:01:35,025+091
1377,252,18/10/2023,16:01:35,025+096
1378,252,18/10/2023,16:01:35,025+101
1379,252,18/10/2023,16:01:35,025+106
1380,252,18/10/2023,16:01:35,025+111
1381,252,18/10/2023,16:01:35,025+111
1382,252,18/10/2023,16:01:35,025+116
1383,252,18/10/2023,16:01:35,025+121
1384,252,18/10/2023,16:01:35,025+126
1385,252,18/10/2023,16:01:35,025+131
1386,252,18/10/2023,16:01:35,025+131
1387,251,18/10/2023,16:01:35,025+136
1388,251,18/10/2023,16:01:36,025+141
1389,251,18/10/2023,16:01:36,025+146
1390,251,18/10/2023,16:01:36,025+151
1391,251,18/10/2023,16:01:36,025+151
1392,251,18/10/2023,16:01:36,025+156
1393,251,18/10/2023,16:01:36,025+161
1394,251,18/10/2023,16:01:36,025+166
1395,251,18/10/2023,16:01:36,025+171
1396,251,18/10/2023,16:01:36,025+176
1397,251,18/10/2023,16:01:36,025+176
1398,251,18/10/2023,16:01:36,025+181
1399,251,18/10/2023,16:01:36,025+186
1400,251,18/10/2023,16:01:36,025+191
1401,251,18/10/2023,16:01:36,025+196
1402,251,18/10/2023,16:01:36,025+196
1403,251,18/10/2023,16:01:36,025+201
1404,251,18/10/2023,16:01:36,025+206
1405,251,18/10/2023,16:01:37,025+211
1406,251,18/10/2023,16:01:37,025+216
1407,251,18/10/2023,16:01:37,025+216
1408,251,18/10/2023,16:01:37,025+221
1409,251,18/10/2023,16:01:37,025+226
1410,251,18/10/2023,16:01:37,025+231
1411,251,18/10/2023,16:01:37,025+236
1412,251,18/10/2023,16:01:37,025+236
1413,251,18/10/2023,16:01:37,025+241
1414,251,18/10/2023,16:01:37,025+246
1415,251,18/10/2023,16:01:37,025+251
1416,251,18/10/2023,16:01:37,025+256
1417,251,18/10/2023,16:01:37,025+256
1418,251,18/10/2023,16:01:37,025+261
1419,251,18/10/2023,16:01:37,025+266
1420,251,18/10/2023,16:01:37,025+271
1421,251,18/10/2023,16:01:37,025+276
1422,251,18/10/2023,16:01:37,025+276
1423,251,18/10/2023,16:01:38,025+281
1424,251,18/10/2023,16:01:38,025+286
1425,251,18/10/2023,16:01:38,025+291
1426,251,18/10/2023,16:01:38,025+296
1427,251,18/10/2023,16:01:38,025+296
1428,251,18/10/2023,16:01:38,025+301
1429,251,18/10/2023,16:01:38,025+306
1430,251,18/10/2023,16:01:38,025+311
1431,251,18/10/2023,16:01:38,025+316
1432,251,18/10/2023,16:01:38,025+316
1433,251,18/10/2023,16:01:38,025+321
1434,251,18/10/2023,16:01:38,025+326
1435,250,18/10/2023,16:01:38,025+331
1436,250,18/10/2023,16:01:38,025+336
1437,250,18/10/2023,16:01:38,025+336
1438,250,18/10/2023,16:01:38,025+341
1439,250,18/10/2023,16:01:38,025+346
1440,250,18/10/2023,16:01:39,025+351
1441,250,18/10/2023,16:01:39,025+356
1442,250,18/10/2023,16:01:39,025+361
1443,250,18/10/2023,16:01:39,025+361
1444,250,18/10/2023,16:01:39,025+366
1445,250,18/10/2023,16:01:39,025+371
1446,250,18/10/2023,16:01:39,025+376
1447,250,18/10/2023,16:01:39,025+381
1448,250,18/10/2023,16:01:39,025+381
1449,250,18/10/2023,16:01:39,025+386
1450,250,18/10/2023,16:01:39,025+391
1451,250,18/10/2023,16:01:39,025+396
1452,250,18/10/2023,16:01:39,025+401
1453,250,18/10/2023,16:01:39,025+401
1454,250,18/10/2023,16:01:39,025+406
1455,250,18/10/2023,16:01:39,025+411
1456,250,18/10/2023,16:01:39,025+416
1457,250,18/10/2023,16:01:40,025+421
1458,250,18/10/2023,16:01:40,025+421
1459,250,18/10/2023,16:01:40,025+426
1460,250,18/10/2023,16:01:40,025+431
1461,250,18/10/2023,16:01:40,025+436
1462,250,18/10/2023,16:01:40,025+441
1463,250,18/10/2023,16:01:40,025+446
1464,250,18/10/2023,16:01:40,025+446
1465,250,18/10/2023,16:01:40,025+451
1466,250,18/10/2023,16:01:40,025+456
1467,250,18/10/2023,16:01:40,025+461
1468,250,18/10/2023,16:01:40,025+461
1469,250,18/10/2023,16:01:40,025+466
1470,250,18/10/2023,16:01:40,025+471
1471,250,18/10/2023,16:01:40,025+476
1472,250,18/10/2023,16:01:40,025+481
1473,250,18/10/2023,16:01:40,025+481
1474,250,18/10/2023,16:01:40,025+486
1475,250,18/10/2023,16:01:41,025+491
1476,250,18/10/2023,16:01:41,025+496
1477,250,18/10/2023,16:01:41,025+501
1478,250,18/10/2023,16:01:41,025+501
1479,250,18/10/2023,16:01:41,025+506
1480,250,18/10/2023,16:01:41,025+511
1481,250,18/10/2023,16:01:41,025+516
1482,250,18/10/2023,16:01:41,025+521
1483,250,18/10/2023,16:01:41,025+521
1484,250,18/10/2023,16:01:41,025+526
1485,250,18/10/2023,16:01:41,025+531
1486,250,18/10/2023,16:01:41,025+536
1487,250,18/10/2023,16:01:41,025+541
1488,250,18/10/2023,16:01:41,025+546
1489,250,18/10/2023,16:01:41,025+546
1490,250,18/10/2023,16:01:41,025+551
1491,249,18/10/2023,16:01:41,025+556
1492,249,18/10/2023,16:01:42,025+561
1493,249,18/10/2023,16:01:42,025+561
1494,249,18/10/2023,16:01:42,025+566
1495,249,18/10/2023,16:01:42,025+571
1496,249,18/10/2023,16:01:42,025+576
1497,249,18/10/2023,16:01:42,025+581
1498,249,18/10/2023,16:01:42,025+581
1499,249,18/10/2023,16:01:42,025+586
1500,249,18/10/2023,16:01:42,025+591
1501,249,18/10/2023,16:01:42,025+596
1502,249,18/10/2023,16:01:42,025+601
1503,249,18/10/2023,16:01:42,025+601
1504,249,18/10/2023,16:01:42,025+606
1505,249,18/10/2023,16:01:42,025+611
1506,249,18/10/2023,16:01:42,025+616
1507,249,18/10/2023,16:01:42,025+621
1508,249,18/10/2023,16:01:42,025+621
1509,249,18/10/2023,16:01:42,025+626
1510,249,18/10/2023,16:01:43,025+631
1511,249,18/10/2023,16:01:43,025+636
1512,249,18/10/2023,16:01:43,025+641
1513,249,18/10/2023,16:01:43,025+641
1514,249,18/10/2023,16:01:43,025+646
1515,249,18/10/2023,16:01:43,025+651
1516,249,18/10/2023,16:01:43,025+656
1517,249,18/10/2023,16:01:43,025+661
1518,249,18/10/2023,16:01:43,025+661
1519,249,18/10/2023,16:01:43,025+666
1520,249,18/10/2023,16:01:43,025+671
1521,249,18/10/2023,16:01:43,025+676
1522,249,18/10/2023,16:01:43,025+681
1523,249,18/10/2023,16:01:43,025+681
1524,249,18/10/2023,16:01:43,025+686
1525,249,18/10/2023,16:01:43,025+691
1526,249,18/10/2023,16:01:44,025+696
1527,249,18/10/2023,16:01:44,025+701
1528,249,18/10/2023,16:01:44,025+701
1529,249,18/10/2023,16:01:44,025+706
1530,249,18/10/2023,16:01:44,025+711
1531,249,18/10/2023,16:01:44,025+716
1532,249,18/10/2023,16:01:44,025+721
1533,249,18/10/2023,16:01:44,025+721
1534,249,18/10/2023,16:01:44,025+726
1535,249,18/10/2023,16:01:44,025+731
1536,249,18/10/2023,16:01:44,025+736
1537,249,18/10/2023,16:01:44,025+741
1538,249,18/10/2023,16:01:44,025+741
1539,249,18/10/2023,16:01:44,025+746
1540,249,18/10/2023,16:01:44,025+751
1541,249,18/10/2023,16:01:44,025+756
1542,249,18/10/2023,16:01:44,025+756
1543,249,18/10/2023,16:01:44,025+761
1544,249,18/10/2023,16:01:45,025+766
1545,249,18/10/2023,16:01:45,025+771
1546,249,18/10/2023,16:01:45,025+776
1547,249,18/10/2023,16:01:45,025+776
1548,248,18/10/2023,16:01:45,025+781
1549,248,18/10/2023,16:01:45,025+786
1550,248,18/10/2023,16:01:45,025+791
1551,248,18/10/2023,16:01:45,025+796
1552,248,18/10/2023,16:01:45,025+796
1553,248,18/10/2023,16:01:45,025+801
1554,248,18/10/2023,16:01:45,025+806
1555,248,18/10/2023,16:01:45,025+811
1556,248,18/10/2023,16:01:45,025+816
1557,248,18/10/2023,16:01:45,025+816
1558,248,18/10/2023,16:01:45,025+821
1559,248,18/10/2023,16:01:45,025+826
1560,248,18/10/2023,16:01:45,025+831
1561,248,18/10/2023,16:01:46,025+836
1562,248,18/10/2023,16:01:46,025+836
1563,248,18/10/2023,16:01:46,025+841
1564,248,18/10/2023,16:01:46,025+846
1565,248,18/10/2023,16:01:46,025+851
1566,248,18/10/2023,16:01:46,025+856
1567,248,18/10/2023,16:01:46,025+856
1568,248,18/10/2023,16:01:46,025+861
1569,248,18/10/2023,16:01:46,025+866
1570,248,18/10/2023,16:01:46,025+871
1571,248,18/10/2023,16:01:46,025+876
1572,248,18/10/2023,16:01:46,025+876
1573,248,18/10/2023,16:01:46,025+881
1574,248,18/10/2023,16:01:46,025+886
1575,248,18/10/2023,16:01:46,025+891
1576,248,18/10/2023,16:01:46,025+896
1577,248,18/10/2023,16:01:46,025+896
1578,248,18/10/2023,16:01:46,025+901
1579,248,18/10/2023,16:01:47,025+906
1580,248,18/10/2023,16:01:47,025+911
1581,248,18/10/2023,16:01:47,025+916
1582,248,18/10/2023,16:01:47,025+916
1583,248,18/10/2023,16:01:47,025+921
1584,248,18/10/2023,16:01:47,025+926
1585,248,18/10/2023,16:01:47,025+931
1586,248,18/10/2023,16:01:47,025+936
1587,248,18/10/2023,16:01:47,025+936
1588,248,18/10/2023,16:01:47,025+941
1589,248,18/10/2023,16:01:47,025+946
1590,248,18/10/2023,16:01:47,025+951
1591,248,18/10/2023,16:01:47,025+951
1592,248,18/10/2023,16:01:47,025+956
1593,248,18/10/2023,16:01:47,025+961
1594,248,18/10/2023,16:01:47,025+966
1595,248,18/10/2023,16:01:48,025+971
1596,248,18/10/2023,16:01:48,025+971
1597,248,18/10/2023,16:01:48,025+976
1598,248,18/10/2023,16:01:48,025+981
1599,248,18/10/2023,16:01:48,025+986
1600,248,18/10/2023,16:01:48,025+991
1601,248,18/10/2023,16:01:48,025+991
1602,248,18/10/2023,16:01:48,025+996
1603,247,18/10/2023,16:01:48,026+001
1604,247,18/10/2023,16:01:48,026+006
1605,247,18/10/2023,16:01:48,026+011
1606,247,18/10/2023,16:01:48,026+011
1607,247,18/10/2023,16:01:48,026+016
1608,247,18/10/2023,16:01:48,026+021
1609,247,18/10/2023,16:01:48,026+026
1610,247,18/10/2023,16:01:48,026+031
1611,247,18/10/2023,16:01:48,026+031
1612,247,18/10/2023,16:01:48,026+036
1613,247,18/10/2023,16:01:49,026+041
1614,247,18/10/2023,16:01:49,026+046
1615,247,18/10/2023,16:01:49,026+051
1616,247,18/10/2023,16:01:49,026+051
1617,247,18/10/2023,16:01:49,026+056
1618,247,18/10/2023,16:01:49,026+061
1619,247,18/10/2023,16:01:49,026+066
1620,247,18/10/2023,16:01:49,026+071
1621,247,18/10/2023,16:01:49,026+071
1622,247,18/10/2023,16:01:49,026+076
1623,247,18/10/2023,16:01:49,026+081
1624,247,18/10/2023,16:01:49,026+086
1625,247,18/10/2023,16:01:49,026+086
1626,247,18/10/2023,16:01:49,026+091
1627,247,18/10/2023,16:01:49,026+096
1628,247,18/10/2023,16:01:49,026+101
1629,247,18/10/2023,16:01:49,026+106
1630,247,18/10/2023,16:01:49,026+106
1631,247,18/10/2023,16:01:50,026+111
1632,247,18/10/2023,16:01:50,026+116
1633,247,18/10/2023,16:01:50,026+121
1634,247,18/10/2023,16:01:50,026+126
1635,247,18/10/2023,16:01:50,026+126
1636,247,18/10/2023,16:01:50,026+131
1637,247,18/10/2023,16:01:50,026+136
1638,247,18/10/2023,16:01:50,026+141
1639,247,18/10/2023,16:01:50,026+146
1640,247,18/10/2023,16:01:50,026+146
1641,247,18/10/2023,16:01:50,026+151
1642,247,18/10/2023,16:01:50,026+156
1643,247,18/10/2023,16:01:50,026+161
1644,247,18/10/2023,16:01:50,026+161
1645,247,18/10/2023,16:01:50,026+166
1646,247,18/10/2023,16:01:50,026+171
1647,247,18/10/2023,16:01:50,026+176
1648,247,18/10/2023,16:01:51,026+181
1649,247,18/10/2023,16:01:51,026+186
1650,247,18/10/2023,16:01:51,026+186
1651,247,18/10/2023,16:01:51,026+191
1652,247,18/10/2023,16:01:51,026+196
1653,247,18/10/2023,16:01:51,026+201
1654,247,18/10/2023,16:01:51,026+201
1655,247,18/10/2023,16:01:51,026+206
1656,247,18/10/2023,16:01:51,026+211
1657,247,18/10/2023,16:01:51,026+216
1658,247,18/10/2023,16:01:51,026+221
1659,247,18/10/2023,16:01:51,026+221
1660,247,18/10/2023,16:01:51,026+226
1661,247,18/10/2023,16:01:51,026+231
1662,246,18/10/2023,16:01:51,026+236
1663,246,18/10/2023,16:01:51,026+241
1664,246,18/10/2023,16:01:51,026+241
1665,246,18/10/2023,16:01:52,026+246
1666,246,18/10/2023,16:01:52,026+251
1667,246,18/10/2023,16:01:52,026+256
1668,246,18/10/2023,16:01:52,026+256
1669,246,18/10/2023,16:01:52,026+261
1670,246,18/10/2023,16:01:52,026+266
1671,246,18/10/2023,16:01:52,026+271
1672,246,18/10/2023,16:01:52,026+276
1673,246,18/10/2023,16:01:52,026+276
1674,246,18/10/2023,16:01:52,026+281
1675,246,18/10/2023,16:01:52,026+286
1676,246,18/10/2023,16:01:52,026+291
1677,246,18/10/2023,16:01:52,026+296
1678,246,18/10/2023,16:01:52,026+296
1679,246,18/10/2023,16:01:52,026+301
1680,246,18/10/2023,16:01:52,026+306
1681,246,18/10/2023,16:01:52,026+311
1682,246,18/10/2023,16:01:53,026+316
1683,246,18/10/2023,16:01:53,026+316
1684,246,18/10/2023,16:01:53,026+321
1685,246,18/10/2023,16:01:53,026+326
1686,246,18/10/2023,16:01:53,026+331
1687,246,18/10/2023,16:01:53,026+331
1688,246,18/10/2023,16:01:53,026+336
1689,246,18/10/2023,16:01:53,026+341
1690,246,18/10/2023,16:01:53,026+346
1691,246,18/10/2023,16:01:53,026+351
1692,246,18/10/2023,16:01:53,026+351
1693,246,18/10/2023,16:01:53,026+356
1694,246,18/10/2023,16:01:53,026+361
1695,246,18/10/2023,16:01:53,026+366
1696,246,18/10/2023,16:01:53,026+371
1697,246,18/10/2023,16:01:53,026+371
1698,246,18/10/2023,16:01:53,026+376
1699,246,18/10/2023,16:01:53,026+381
1700,246,18/10/2023,16:01:54,026+386
1701,246,18/10/2023,16:01:54,026+391
1702,246,18/10/2023,16:01:54,026+391
1703,246,18/10/2023,16:01:54,026+396
1704,246,18/10/2023,16:01:54,026+401
1705,246,18/10/2023,16:01:54,026+406
1706,246,18/10/2023,16:01:54,026+406
1707,246,18/10/2023,16:01:54,026+411
1708,246,18/10/2023,16:01:54,026+416
1709,246,18/10/2023,16:01:54,026+421
1710,246,18/10/2023,16:01:54,026+426
1711,246,18/10/2023,16:01:54,026+426
1712,246,18/10/2023,16:01:54,026+431
1713,246,18/10/2023,16:01:54,026+436
1714,246,18/10/2023,16:01:54,026+441
1715,246,18/10/2023,16:01:54,026+446
1716,246,18/10/2023,16:01:54,026+446
1717,246,18/10/2023,16:01:55,026+451
1718,246,18/10/2023,16:01:55,026+456
1719,246,18/10/2023,16:01:55,026+461
1720,246,18/10/2023,16:01:55,026+466
1721,246,18/10/2023,16:01:55,026+466
1722,246,18/10/2023,16:01:55,026+471
1723,246,18/10/2023,16:01:55,026+476
1724,246,18/10/2023,16:01:55,026+481
1725,246,18/10/2023,16:01:55,026+481
1726,245,18/10/2023,16:01:55,026+486
1727,245,18/10/2023,16:01:55,026+491
1728,245,18/10/2023,16:01:55,026+496
1729,245,18/10/2023,16:01:55,026+501
1730,245,18/10/2023,16:01:55,026+506
1731,245,18/10/2023,16:01:55,026+506
1732,245,18/10/2023,16:01:55,026+511
1733,245,18/10/2023,16:01:55,026+516
1734,245,18/10/2023,16:01:56,026+521
1735,245,18/10/2023,16:01:56,026+521
1736,245,18/10/2023,16:01:56,026+526
1737,245,18/10/2023,16:01:56,026+531
1738,245,18/10/2023,16:01:56,026+536
1739,245,18/10/2023,16:01:56,026+536
1740,245,18/10/2023,16:01:56,026+541
1741,245,18/10/2023,16:01:56,026+546
1742,245,18/10/2023,16:01:56,026+551
1743,245,18/10/2023,16:01:56,026+556
1744,245,18/10/2023,16:01:56,026+556
1745,245,18/10/2023,16:01:56,026+561
1746,245,18/10/2023,16:01:56,026+566
1747,245,18/10/2023,16:01:56,026+571
1748,245,18/10/2023,16:01:56,026+576
1749,245,18/10/2023,16:01:56,026+576
1750,245,18/10/2023,16:01:56,026+581
1751,245,18/10/2023,16:01:57,026+586
1752,245,18/10/2023,16:01:57,026+591
1753,245,18/10/2023,16:01:57,026+591
1754,245,18/10/2023,16:01:57,026+596
1755,245,18/10/2023,16:01:57,026+601
1756,245,18/10/2023,16:01:57,026+606
1757,245,18/10/2023,16:01:57,026+611
1758,245,18/10/2023,16:01:57,026+611
1759,245,18/10/2023,16:01:57,026+616
1760,245,18/10/2023,16:01:57,026+621
1761,245,18/10/2023,16:01:57,026+626
1762,245,18/10/2023,16:01:57,026+626
1763,245,18/10/2023,16:01:57,026+631
1764,244,18/10/2023,16:01:57,026+636
1765,244,18/10/2023,16:01:57,026+641
1766,244,18/10/2023,16:01:57,026+646
1767,244,18/10/2023,16:01:57,026+646
1768,244,18/10/2023,16:01:57,026+651
1769,244,18/10/2023,16:01:58,026+656
1770,244,18/10/2023,16:01:58,026+661
1771,244,18/10/2023,16:01:58,026+666
1772,244,18/10/2023,16:01:58,026+666
1773,244,18/10/2023,16:01:58,026+671
1774,244,18/10/2023,16:01:58,026+676
1775,244,18/10/2023,16:01:58,026+681
1776,244,18/10/2023,16:01:58,026+681
1777,244,18/10/2023,16:01:58,026+686
1778,244,18/10/2023,16:01:58,026+691
1779,244,18/10/2023,16:01:58,026+696
1780,244,18/10/2023,16:01:58,026+701
1781,244,18/10/2023,16:01:58,026+701
1782,244,18/10/2023,16:01:58,026+706
1783,244,18/10/2023,16:01:58,026+711
1784,244,18/10/2023,16:01:58,026+716
1785,244,18/10/2023,16:01:58,026+716
1786,244,18/10/2023,16:01:59,026+721
1787,244,18/10/2023,16:01:59,026+726
1788,244,18/10/2023,16:01:59,026+731
1789,244,18/10/2023,16:01:59,026+736
1790,244,18/10/2023,16:01:59,026+736
1791,244,18/10/2023,16:01:59,026+741
1792,243,18/10/2023,16:01:59,026+746
1793,243,18/10/2023,16:01:59,026+751
1794,243,18/10/2023,16:01:59,026+751
1795,243,18/10/2023,16:01:59,026+756
1796,243,18/10/2023,16:01:59,026+761
1797,243,18/10/2023,16:01:59,026+766
1798,243,18/10/2023,16:01:59,026+771
1799,243,18/10/2023,16:01:59,026+771
1800,243,18/10/2023,16:01:59,026+776
1801,243,18/10/2023,16:01:59,026+781
1802,243,18/10/2023,16:01:59,026+786
1803,243,18/10/2023,16:02:00,026+791
1804,243,18/10/2023,16:02:00,026+791
1805,243,18/10/2023,16:02:00,026+796
1806,243,18/10/2023,16:02:00,026+801
1807,243,18/10/2023,16:02:00,026+806
1808,243,18/10/2023,16:02:00,026+806
1809,243,18/10/2023,16:02:00,026+811
1810,243,18/10/2023,16:02:00,026+816
1811,243,18/10/2023,16:02:00,026+821
1812,243,18/10/2023,16:02:00,026+821
1813,243,18/10/2023,16:02:00,026+826
1814,243,18/10/2023,16:02:00,026+831
1815,243,18/10/2023,16:02:00,026+836
1816,243,18/10/2023,16:02:00,026+841
1817,243,18/10/2023,16:02:00,026+841
1818,242,18/10/2023,16:02:00,026+846
1819,242,18/10/2023,16:02:00,026+851
1820,242,18/10/2023,16:02:01,026+856
1821,242,18/10/2023,16:02:01,026+861
1822,242,18/10/2023,16:02:01,026+861
1823,242,18/10/2023,16:02:01,026+866
1824,242,18/10/2023,16:02:01,026+871
1825,242,18/10/2023,16:02:01,026+876
1826,242,18/10/2023,16:02:01,026+876
1827,242,18/10/2023,16:02:01,026+881
1828,242,18/10/2023,16:02:01,026+886
1829,242,18/10/2023,16:02:01,026+891
1830,242,18/10/2023,16:02:01,026+891
1831,242,18/10/2023,16:02:01,026+896
1832,242,18/10/2023,16:02:01,026+901
1833,242,18/10/2023,16:02:01,026+906
1834,242,18/10/2023,16:02:01,026+911
1835,242,18/10/2023,16:02:01,026+911
1836,242,18/10/2023,16:02:01,026+916
1837,242,18/10/2023,16:02:01,026+921
1838,242,18/10/2023,16:02:02,026+926
1839,242,18/10/2023,16:02:02,026+926
1840,242,18/10/2023,16:02:02,026+931
1841,242,18/10/2023,16:02:02,026+936
1842,242,18/10/2023,16:02:02,026+941
1843,242,18/10/2023,16:02:02,026+946
1844,242,18/10/2023,16:02:02,026+946
1845,242,18/10/2023,16:02:02,026+951
1846,242,18/10/2023,16:02:02,026+956
1847,242,18/10/2023,16:02:02,026+961
1848,242,18/10/2023,16:02:02,026+961
1849,242,18/10/2023,16:02:02,026+966
1850,242,18/10/2023,16:02:02,026+971
1851,242,18/10/2023,16:02:02,026+976
1852,242,18/10/2023,16:02:02,026+981
1853,242,18/10/2023,16:02:02,026+981
1854,242,18/10/2023,16:02:02,026+986
1855,242,18/10/2023,16:02:03,026+991
1856,242,18/10/2023,16:02:03,026+996
1857,242,18/10/2023,16:02:03,026+996
1858,242,18/10/2023,16:02:03,027+001
1859,242,18/10/2023,16:02:03,027+006
1860,242,18/10/2023,16:02:03,027+011
1861,242,18/10/2023,16:02:03,027+016
1862,242,18/10/2023,16:02:03,027+016
1863,242,18/10/2023,16:02:03,027+021
1864,242,18/10/2023,16:02:03,027+026
1865,242,18/10/2023,16:02:03,027+031
1866,242,18/10/2023,16:02:03,027+031
1867,242,18/10/2023,16:02:03,027+036
1868,242,18/10/2023,16:02:03,027+041
1869,242,18/10/2023,16:02:03,027+046
1870,242,18/10/2023,16:02:03,027+051
1871,242,18/10/2023,16:02:03,027+051
1872,242,18/10/2023,16:02:03,027+056
1873,242,18/10/2023,16:02:04,027+061
1874,242,18/10/2023,16:02:04,027+066
1875,242,18/10/2023,16:02:04,027+066
1876,242,18/10/2023,16:02:04,027+071
1877,242,18/10/2023,16:02:04,027+076
1878,242,18/10/2023,16:02:04,027+081
1879,242,18/10/2023,16:02:04,027+086
1880,242,18/10/2023,16:02:04,027+086
1881,242,18/10/2023,16:02:04,027+091
1882,242,18/10/2023,16:02:04,027+096
1883,242,18/10/2023,16:02:04,027+101
1884,242,18/10/2023,16:02:04,027+101
1885,242,18/10/2023,16:02:04,027+106
1886,242,18/10/2023,16:02:04,027+111
1887,242,18/10/2023,16:02:04,027+116
1888,242,18/10/2023,16:02:04,027+121
1889,242,18/10/2023,16:02:04,027+121
1890,242,18/10/2023,16:02:05,027+126
1891,242,18/10/2023,16:02:05,027+131
1892,242,18/10/2023,16:02:05,027+136
1893,242,18/10/2023,16:02:05,027+136
1894,243,18/10/2023,16:02:05,027+141
1895,243,18/10/2023,16:02:05,027+146
1896,243,18/10/2023,16:02:05,027+151
1897,243,18/10/2023,16:02:05,027+156
1898,243,18/10/2023,16:02:05,027+156
1899,243,18/10/2023,16:02:05,027+161
1900,243,18/10/2023,16:02:05,027+166
1901,243,18/10/2023,16:02:05,027+171
1902,243,18/10/2023,16:02:05,027+171
1903,243,18/10/2023,16:02:05,027+176
1904,243,18/10/2023,16:02:05,027+181
1905,243,18/10/2023,16:02:05,027+186
1906,243,18/10/2023,16:02:05,027+191
1907,243,18/10/2023,16:02:05,027+191
1908,243,18/10/2023,16:02:06,027+196
1909,243,18/10/2023,16:02:06,027+201
1910,244,18/10/2023,16:02:06,027+206
1911,244,18/10/2023,16:02:06,027+211
1912,244,18/10/2023,16:02:06,027+211
1913,244,18/10/2023,16:02:06,027+216
1914,244,18/10/2023,16:02:06,027+221
1915,244,18/10/2023,16:02:06,027+226
1916,244,18/10/2023,16:02:06,027+226
1917,244,18/10/2023,16:02:06,027+231
1918,244,18/10/2023,16:02:06,027+236
1919,244,18/10/2023,16:02:06,027+241
1920,244,18/10/2023,16:02:06,027+246
1921,244,18/10/2023,16:02:06,027+246
1922,244,18/10/2023,16:02:06,027+251
1923,244,18/10/2023,16:02:06,027+256
1924,244,18/10/2023,16:02:07,027+261
1925,244,18/10/2023,16:02:07,027+266
1926,244,18/10/2023,16:02:07,027+266
1927,245,18/10/2023,16:02:07,027+271
1928,245,18/10/2023,16:02:07,027+276
1929,245,18/10/2023,16:02:07,027+281
1930,245,18/10/2023,16:02:07,027+286
1931,245,18/10/2023,16:02:07,027+286
1932,245,18/10/2023,16:02:07,027+291
1933,245,18/10/2023,16:02:07,027+296
1934,245,18/10/2023,16:02:07,027+301
1935,245,18/10/2023,16:02:07,027+301
1936,245,18/10/2023,16:02:07,027+306
1937,245,18/10/2023,16:02:07,027+311
1938,245,18/10/2023,16:02:07,027+316
1939,245,18/10/2023,16:02:07,027+321
1940,245,18/10/2023,16:02:07,027+321
1941,245,18/10/2023,16:02:07,027+326
1942,246,18/10/2023,16:02:08,027+331
1943,246,18/10/2023,16:02:08,027+336
1944,246,18/10/2023,16:02:08,027+341
1945,246,18/10/2023,16:02:08,027+341
1946,246,18/10/2023,16:02:08,027+346
1947,246,18/10/2023,16:02:08,027+351
1948,246,18/10/2023,16:02:08,027+356
